ID,2022_Value
43_X_Clicks,0.0
43_X_Distell,0.0
43_X_Impala,0.0
43_X_Oceana1&2,0.0
43_X_Picknpay,0.0
43_X_Sasol,0.0
43_X_Ssw,0.0
43_X_Tongaat,0.0
43_X_Uct1&2,0.0
444_X_Absa,0.0
444_X_Clicks,0.0
444_X_Distell,0.0
444_X_Impala,0.0
444_X_Oceana1&2,0.0
444_X_Picknpay,0.0
444_X_Sasol,0.0
444_X_Ssw,0.0
444_X_Tongaat,0.0
444_X_Uct1&2,0.0
445_X_Absa,0.0
445_X_Clicks,0.0
445_X_Distell,0.0
445_X_Impala,0.0
445_X_Oceana1&2,0.0
445_X_Picknpay,0.0
445_X_Sasol,0.0
445_X_Ssw,0.0
445_X_Tongaat,0.0
445_X_Uct1&2,0.0
448_X_Absa,0.0
448_X_Clicks,0.0
448_X_Distell,0.0
448_X_Impala,0.0
448_X_Oceana1&2,0.0
448_X_Picknpay,0.0
448_X_Sasol,0.0
448_X_Ssw,0.0
448_X_Tongaat,0.0
448_X_Uct1&2,0.0
449_X_Absa,0.0
449_X_Clicks,0.0
449_X_Distell,0.0
449_X_Impala,0.0
449_X_Oceana1&2,0.0
449_X_Picknpay,0.0
449_X_Sasol,0.0
449_X_Ssw,0.0
449_X_Tongaat,0.0
449_X_Uct1&2,0.0
44_X_Absa,0.0
44_X_Clicks,0.0
44_X_Distell,0.0
44_X_Impala,0.0
44_X_Oceana1&2,0.0
44_X_Picknpay,0.0
44_X_Sasol,0.0
44_X_Ssw,0.0
44_X_Tongaat,0.0
44_X_Uct1&2,0.0
451_X_Absa,0.0
451_X_Clicks,0.0
451_X_Distell,0.0
451_X_Impala,0.0
451_X_Oceana1&2,0.0
451_X_Picknpay,0.0
451_X_Sasol,0.0
451_X_Ssw,0.0
451_X_Tongaat,0.0
451_X_Uct1&2,0.0
452_X_Absa,0.0
452_X_Clicks,0.0
452_X_Distell,0.0
452_X_Impala,0.0
452_X_Oceana1&2,0.0
452_X_Picknpay,0.0
452_X_Sasol,0.0
452_X_Ssw,0.0
452_X_Tongaat,0.0
452_X_Uct1&2,0.0
453_X_Absa,0.0
453_X_Clicks,0.0
453_X_Distell,0.0
453_X_Impala,0.0
453_X_Oceana1&2,0.0
453_X_Picknpay,0.0
453_X_Sasol,0.0
453_X_Ssw,0.0
453_X_Tongaat,0.0
453_X_Uct1&2,0.0
458_X_Absa,0.0
458_X_Clicks,0.0
458_X_Distell,0.0
458_X_Impala,0.0
458_X_Oceana1&2,0.0
458_X_Picknpay,0.0
458_X_Sasol,0.0
458_X_Ssw,0.0
458_X_Tongaat,0.0
458_X_Uct1&2,0.0
460_X_Absa,0.0
460_X_Clicks,0.0
460_X_Distell,0.0
460_X_Impala,0.0
460_X_Oceana1&2,0.0
460_X_Picknpay,0.0
460_X_Sasol,0.0
460_X_Ssw,0.0
460_X_Tongaat,0.0
460_X_Uct1&2,0.0
461_X_Absa,0.0
461_X_Clicks,0.0
461_X_Distell,0.0
461_X_Impala,0.0
461_X_Oceana1&2,0.0
461_X_Picknpay,0.0
461_X_Sasol,0.0
461_X_Ssw,0.0
461_X_Tongaat,0.0
461_X_Uct1&2,0.0
466_X_Absa,0.0
466_X_Clicks,0.0
466_X_Distell,0.0
466_X_Impala,0.0
466_X_Oceana1&2,0.0
466_X_Picknpay,0.0
466_X_Sasol,0.0
466_X_Ssw,0.0
466_X_Tongaat,0.0
466_X_Uct1&2,0.0
467_X_Absa,0.0
467_X_Clicks,0.0
467_X_Distell,0.0
467_X_Impala,0.0
467_X_Oceana1&2,0.0
467_X_Picknpay,0.0
467_X_Sasol,0.0
467_X_Ssw,0.0
467_X_Tongaat,0.0
467_X_Uct1&2,0.0
468_X_Absa,0.0
468_X_Clicks,0.0
468_X_Distell,0.0
468_X_Impala,0.0
468_X_Oceana1&2,0.0
468_X_Picknpay,0.0
468_X_Sasol,0.0
468_X_Ssw,0.0
468_X_Tongaat,0.0
468_X_Uct1&2,0.0
46_X_Absa,0.0
46_X_Clicks,0.0
46_X_Distell,0.0
46_X_Impala,0.0
46_X_Oceana1&2,0.0
46_X_Picknpay,0.0
46_X_Sasol,0.0
46_X_Ssw,0.0
46_X_Tongaat,0.0
46_X_Uct1&2,0.0
471_X_Absa,0.0
471_X_Clicks,0.0
471_X_Distell,0.0
471_X_Impala,0.0
471_X_Oceana1&2,0.0
471_X_Picknpay,0.0
471_X_Sasol,0.0
471_X_Ssw,0.0
471_X_Tongaat,0.0
471_X_Uct1&2,0.0
473_X_Absa,0.0
473_X_Clicks,0.0
473_X_Distell,0.0
473_X_Impala,0.0
473_X_Oceana1&2,0.0
473_X_Picknpay,0.0
473_X_Sasol,0.0
473_X_Ssw,0.0
473_X_Tongaat,0.0
473_X_Uct1&2,0.0
474_X_Absa,0.0
474_X_Clicks,0.0
474_X_Distell,0.0
474_X_Impala,0.0
474_X_Oceana1&2,0.0
474_X_Picknpay,0.0
474_X_Sasol,0.0
474_X_Ssw,0.0
474_X_Tongaat,0.0
474_X_Uct1&2,0.0
475_X_Absa,0.0
475_X_Clicks,0.0
475_X_Distell,0.0
475_X_Impala,0.0
475_X_Oceana1&2,0.0
475_X_Picknpay,0.0
475_X_Sasol,0.0
475_X_Ssw,0.0
475_X_Tongaat,0.0
475_X_Uct1&2,0.0
476_X_Absa,0.0
476_X_Clicks,0.0
476_X_Distell,0.0
476_X_Impala,0.0
476_X_Oceana1&2,0.0
476_X_Picknpay,0.0
476_X_Sasol,0.0
476_X_Ssw,0.0
476_X_Tongaat,0.0
476_X_Uct1&2,0.0
477_X_Absa,0.0
477_X_Clicks,0.0
477_X_Distell,0.0
477_X_Impala,0.0
477_X_Oceana1&2,0.0
477_X_Picknpay,0.0
477_X_Sasol,0.0
477_X_Ssw,0.0
477_X_Tongaat,0.0
477_X_Uct1&2,0.0
479_X_Absa,0.0
479_X_Clicks,0.0
479_X_Distell,0.0
479_X_Impala,0.0
479_X_Oceana1&2,0.0
479_X_Picknpay,0.0
479_X_Sasol,0.0
479_X_Ssw,0.0
479_X_Tongaat,0.0
479_X_Uct1&2,0.0
47_X_Absa,0.0
47_X_Clicks,0.0
47_X_Distell,0.0
47_X_Impala,0.0
47_X_Oceana1&2,0.0
47_X_Picknpay,0.0
47_X_Sasol,0.0
47_X_Ssw,0.0
47_X_Tongaat,0.0
47_X_Uct1&2,0.0
480_X_Absa,0.0
480_X_Clicks,0.0
480_X_Distell,0.0
480_X_Impala,0.0
480_X_Oceana1&2,0.0
480_X_Picknpay,0.0
480_X_Sasol,0.0
480_X_Ssw,0.0
480_X_Tongaat,0.0
480_X_Uct1&2,0.0
482_X_Absa,0.0
482_X_Clicks,0.0
482_X_Distell,0.0
482_X_Impala,0.0
482_X_Oceana1&2,0.0
482_X_Picknpay,0.0
482_X_Sasol,0.0
482_X_Ssw,0.0
482_X_Tongaat,0.0
482_X_Uct1&2,0.0
483_X_Absa,0.0
483_X_Clicks,0.0
483_X_Distell,0.0
483_X_Impala,0.0
483_X_Oceana1&2,0.0
483_X_Picknpay,0.0
483_X_Sasol,0.0
483_X_Ssw,0.0
483_X_Tongaat,0.0
483_X_Uct1&2,0.0
484_X_Absa,0.0
484_X_Clicks,0.0
484_X_Distell,0.0
484_X_Impala,0.0
484_X_Oceana1&2,0.0
484_X_Picknpay,0.0
484_X_Sasol,0.0
484_X_Ssw,0.0
484_X_Tongaat,0.0
484_X_Uct1&2,0.0
488_X_Absa,0.0
488_X_Clicks,0.0
488_X_Distell,0.0
488_X_Impala,0.0
488_X_Oceana1&2,0.0
488_X_Picknpay,0.0
488_X_Sasol,0.0
488_X_Ssw,0.0
488_X_Tongaat,0.0
488_X_Uct1&2,0.0
489_X_Absa,0.0
489_X_Clicks,0.0
489_X_Distell,0.0
489_X_Impala,0.0
489_X_Oceana1&2,0.0
489_X_Picknpay,0.0
489_X_Sasol,0.0
489_X_Ssw,0.0
489_X_Tongaat,0.0
489_X_Uct1&2,0.0
48_X_Absa,0.0
48_X_Clicks,0.0
48_X_Distell,0.0
48_X_Impala,0.0
48_X_Oceana1&2,0.0
48_X_Picknpay,0.0
48_X_Sasol,0.0
48_X_Ssw,0.0
48_X_Tongaat,0.0
48_X_Uct1&2,0.0
490_X_Absa,0.0
490_X_Clicks,0.0
490_X_Distell,0.0
490_X_Impala,0.0
490_X_Oceana1&2,0.0
490_X_Picknpay,0.0
490_X_Sasol,0.0
490_X_Ssw,0.0
490_X_Tongaat,0.0
490_X_Uct1&2,0.0
491_X_Absa,0.0
491_X_Clicks,0.0
491_X_Distell,0.0
491_X_Impala,0.0
491_X_Oceana1&2,0.0
491_X_Picknpay,0.0
491_X_Sasol,0.0
491_X_Ssw,0.0
491_X_Tongaat,0.0
491_X_Uct1&2,0.0
498_X_Absa,0.0
498_X_Clicks,0.0
498_X_Distell,0.0
498_X_Impala,0.0
498_X_Oceana1&2,0.0
498_X_Picknpay,0.0
498_X_Sasol,0.0
498_X_Ssw,0.0
498_X_Tongaat,0.0
498_X_Uct1&2,0.0
499_X_Absa,0.0
499_X_Clicks,0.0
499_X_Distell,0.0
499_X_Impala,0.0
499_X_Oceana1&2,0.0
499_X_Picknpay,0.0
499_X_Sasol,0.0
499_X_Ssw,0.0
499_X_Tongaat,0.0
499_X_Uct1&2,0.0
49_X_Absa,0.0
49_X_Clicks,0.0
49_X_Distell,0.0
49_X_Impala,0.0
49_X_Oceana1&2,0.0
49_X_Picknpay,0.0
49_X_Sasol,0.0
49_X_Ssw,0.0
49_X_Tongaat,0.0
49_X_Uct1&2,0.0
500_X_Absa,0.0
500_X_Clicks,0.0
500_X_Distell,0.0
500_X_Impala,0.0
500_X_Oceana1&2,0.0
500_X_Picknpay,0.0
500_X_Sasol,0.0
500_X_Ssw,0.0
500_X_Tongaat,0.0
500_X_Uct1&2,0.0
502_X_Absa,0.0
502_X_Clicks,0.0
502_X_Distell,0.0
502_X_Impala,0.0
502_X_Oceana1&2,0.0
502_X_Picknpay,0.0
502_X_Sasol,0.0
502_X_Ssw,0.0
502_X_Tongaat,0.0
502_X_Uct1&2,0.0
504_X_Absa,0.0
504_X_Clicks,0.0
504_X_Distell,0.0
504_X_Impala,0.0
504_X_Oceana1&2,0.0
504_X_Picknpay,0.0
504_X_Sasol,0.0
504_X_Ssw,0.0
504_X_Tongaat,0.0
504_X_Uct1&2,0.0
506_X_Absa,0.0
506_X_Clicks,0.0
506_X_Distell,0.0
506_X_Impala,0.0
506_X_Oceana1&2,0.0
506_X_Picknpay,0.0
506_X_Sasol,0.0
506_X_Ssw,0.0
506_X_Tongaat,0.0
506_X_Uct1&2,0.0
508_X_Absa,0.0
508_X_Clicks,0.0
508_X_Distell,0.0
508_X_Impala,0.0
508_X_Oceana1&2,0.0
508_X_Picknpay,0.0
508_X_Sasol,0.0
508_X_Ssw,0.0
508_X_Tongaat,0.0
508_X_Uct1&2,0.0
50_X_Absa,0.0
50_X_Clicks,0.0
50_X_Distell,0.0
50_X_Impala,0.0
50_X_Oceana1&2,0.0
50_X_Picknpay,0.0
50_X_Sasol,0.0
50_X_Ssw,0.0
50_X_Tongaat,0.0
50_X_Uct1&2,0.0
511_X_Absa,0.0
511_X_Clicks,0.0
511_X_Distell,0.0
511_X_Impala,0.0
511_X_Oceana1&2,0.0
511_X_Picknpay,0.0
511_X_Sasol,0.0
511_X_Ssw,0.0
511_X_Tongaat,0.0
511_X_Uct1&2,0.0
513_X_Absa,0.0
513_X_Clicks,0.0
513_X_Distell,0.0
513_X_Impala,0.0
513_X_Oceana1&2,0.0
513_X_Picknpay,0.0
513_X_Sasol,0.0
513_X_Ssw,0.0
513_X_Tongaat,0.0
513_X_Uct1&2,0.0
517_X_Absa,0.0
517_X_Clicks,0.0
517_X_Distell,0.0
517_X_Impala,0.0
517_X_Oceana1&2,0.0
517_X_Picknpay,0.0
517_X_Sasol,0.0
517_X_Ssw,0.0
517_X_Tongaat,0.0
517_X_Uct1&2,0.0
51_X_Absa,0.0
51_X_Clicks,0.0
51_X_Distell,0.0
51_X_Impala,0.0
51_X_Oceana1&2,0.0
51_X_Picknpay,0.0
51_X_Sasol,0.0
51_X_Ssw,0.0
51_X_Tongaat,0.0
51_X_Uct1&2,0.0
523_X_Absa,0.0
523_X_Clicks,0.0
523_X_Distell,0.0
523_X_Impala,0.0
523_X_Oceana1&2,0.0
523_X_Picknpay,0.0
523_X_Sasol,0.0
523_X_Ssw,0.0
523_X_Tongaat,0.0
523_X_Uct1&2,0.0
525_X_Absa,0.0
525_X_Clicks,0.0
525_X_Distell,0.0
525_X_Impala,0.0
525_X_Oceana1&2,0.0
525_X_Picknpay,0.0
525_X_Sasol,0.0
525_X_Ssw,0.0
525_X_Tongaat,0.0
525_X_Uct1&2,0.0
52_X_Absa,0.0
52_X_Clicks,0.0
52_X_Distell,0.0
52_X_Impala,0.0
52_X_Oceana1&2,0.0
52_X_Picknpay,0.0
52_X_Sasol,0.0
52_X_Ssw,0.0
52_X_Tongaat,0.0
52_X_Uct1&2,0.0
530_X_Absa,0.0
530_X_Clicks,0.0
530_X_Distell,0.0
530_X_Impala,0.0
530_X_Oceana1&2,0.0
530_X_Picknpay,0.0
530_X_Sasol,0.0
530_X_Ssw,0.0
530_X_Tongaat,0.0
530_X_Uct1&2,0.0
532_X_Absa,0.0
532_X_Clicks,0.0
532_X_Distell,0.0
532_X_Impala,0.0
532_X_Oceana1&2,0.0
532_X_Picknpay,0.0
532_X_Sasol,0.0
532_X_Ssw,0.0
532_X_Tongaat,0.0
532_X_Uct1&2,0.0
533_X_Absa,0.0
533_X_Clicks,0.0
533_X_Distell,0.0
533_X_Impala,0.0
533_X_Oceana1&2,0.0
533_X_Picknpay,0.0
533_X_Sasol,0.0
533_X_Ssw,0.0
533_X_Tongaat,0.0
533_X_Uct1&2,0.0
539_X_Absa,0.0
539_X_Clicks,0.0
539_X_Distell,0.0
539_X_Impala,0.0
539_X_Oceana1&2,0.0
539_X_Picknpay,0.0
539_X_Sasol,0.0
539_X_Ssw,0.0
539_X_Tongaat,0.0
539_X_Uct1&2,0.0
53_X_Absa,0.0
53_X_Clicks,0.0
53_X_Distell,0.0
53_X_Impala,0.0
53_X_Oceana1&2,0.0
53_X_Picknpay,0.0
53_X_Sasol,0.0
53_X_Ssw,0.0
53_X_Tongaat,0.0
53_X_Uct1&2,0.0
54_X_Absa,0.0
54_X_Clicks,0.0
54_X_Distell,0.0
54_X_Impala,0.0
54_X_Oceana1&2,0.0
54_X_Picknpay,0.0
54_X_Sasol,0.0
54_X_Ssw,0.0
54_X_Tongaat,0.0
54_X_Uct1&2,0.0
550_X_Absa,0.0
550_X_Clicks,0.0
550_X_Distell,0.0
550_X_Impala,0.0
550_X_Oceana1&2,0.0
550_X_Picknpay,0.0
550_X_Sasol,0.0
550_X_Ssw,0.0
550_X_Tongaat,0.0
550_X_Uct1&2,0.0
554_X_Absa,0.0
554_X_Clicks,0.0
554_X_Distell,0.0
554_X_Impala,0.0
554_X_Oceana1&2,0.0
554_X_Picknpay,0.0
554_X_Sasol,0.0
554_X_Ssw,0.0
554_X_Tongaat,0.0
554_X_Uct1&2,0.0
555_X_Absa,0.0
555_X_Clicks,0.0
555_X_Distell,0.0
555_X_Impala,0.0
555_X_Oceana1&2,0.0
555_X_Picknpay,0.0
555_X_Sasol,0.0
555_X_Ssw,0.0
555_X_Tongaat,0.0
555_X_Uct1&2,0.0
55_X_Absa,0.0
55_X_Clicks,0.0
55_X_Distell,0.0
55_X_Impala,0.0
55_X_Oceana1&2,0.0
55_X_Picknpay,0.0
55_X_Sasol,0.0
55_X_Ssw,0.0
55_X_Tongaat,0.0
55_X_Uct1&2,0.0
561_X_Absa,0.0
561_X_Clicks,0.0
561_X_Distell,0.0
561_X_Impala,0.0
561_X_Oceana1&2,0.0
561_X_Picknpay,0.0
561_X_Sasol,0.0
561_X_Ssw,0.0
561_X_Tongaat,0.0
561_X_Uct1&2,0.0
564_X_Absa,0.0
564_X_Clicks,0.0
564_X_Distell,0.0
564_X_Impala,0.0
564_X_Oceana1&2,0.0
564_X_Picknpay,0.0
564_X_Sasol,0.0
564_X_Ssw,0.0
564_X_Tongaat,0.0
564_X_Uct1&2,0.0
565_X_Absa,0.0
565_X_Clicks,0.0
565_X_Distell,0.0
565_X_Impala,0.0
565_X_Oceana1&2,0.0
565_X_Picknpay,0.0
565_X_Sasol,0.0
565_X_Ssw,0.0
565_X_Tongaat,0.0
565_X_Uct1&2,0.0
566_X_Absa,0.0
566_X_Clicks,0.0
566_X_Distell,0.0
566_X_Impala,0.0
566_X_Oceana1&2,0.0
566_X_Picknpay,0.0
566_X_Sasol,0.0
566_X_Ssw,0.0
566_X_Tongaat,0.0
566_X_Uct1&2,0.0
572_X_Absa,0.0
572_X_Clicks,0.0
572_X_Distell,0.0
572_X_Impala,0.0
572_X_Oceana1&2,0.0
572_X_Picknpay,0.0
572_X_Sasol,0.0
572_X_Ssw,0.0
572_X_Tongaat,0.0
572_X_Uct1&2,0.0
573_X_Absa,0.0
573_X_Clicks,0.0
573_X_Distell,0.0
573_X_Impala,0.0
573_X_Oceana1&2,0.0
573_X_Picknpay,0.0
573_X_Sasol,0.0
573_X_Ssw,0.0
573_X_Tongaat,0.0
573_X_Uct1&2,0.0
574_X_Absa,0.0
574_X_Clicks,0.0
574_X_Distell,0.0
574_X_Impala,0.0
574_X_Oceana1&2,0.0
574_X_Picknpay,0.0
574_X_Sasol,0.0
574_X_Ssw,0.0
574_X_Tongaat,0.0
574_X_Uct1&2,0.0
575_X_Absa,0.0
575_X_Clicks,0.0
575_X_Distell,0.0
575_X_Impala,0.0
575_X_Oceana1&2,0.0
575_X_Picknpay,0.0
575_X_Sasol,0.0
575_X_Ssw,0.0
575_X_Tongaat,0.0
575_X_Uct1&2,0.0
579_X_Absa,0.0
579_X_Clicks,0.0
579_X_Distell,0.0
579_X_Impala,0.0
579_X_Oceana1&2,0.0
579_X_Picknpay,0.0
579_X_Sasol,0.0
579_X_Ssw,0.0
579_X_Tongaat,0.0
579_X_Uct1&2,0.0
582_X_Absa,0.0
582_X_Clicks,0.0
582_X_Distell,0.0
582_X_Impala,0.0
582_X_Oceana1&2,0.0
582_X_Picknpay,0.0
582_X_Sasol,0.0
582_X_Ssw,0.0
582_X_Tongaat,0.0
582_X_Uct1&2,0.0
585_X_Absa,0.0
585_X_Clicks,0.0
585_X_Distell,0.0
585_X_Impala,0.0
585_X_Oceana1&2,0.0
585_X_Picknpay,0.0
585_X_Sasol,0.0
585_X_Ssw,0.0
585_X_Tongaat,0.0
585_X_Uct1&2,0.0
586_X_Absa,0.0
586_X_Clicks,0.0
586_X_Distell,0.0
586_X_Impala,0.0
586_X_Oceana1&2,0.0
586_X_Picknpay,0.0
586_X_Sasol,0.0
586_X_Ssw,0.0
586_X_Tongaat,0.0
586_X_Uct1&2,0.0
587_X_Absa,0.0
587_X_Clicks,0.0
587_X_Distell,0.0
587_X_Impala,0.0
587_X_Oceana1&2,0.0
587_X_Picknpay,0.0
587_X_Sasol,0.0
587_X_Ssw,0.0
587_X_Tongaat,0.0
587_X_Uct1&2,0.0
590_X_Absa,0.0
590_X_Clicks,0.0
590_X_Distell,0.0
590_X_Impala,0.0
590_X_Oceana1&2,0.0
590_X_Picknpay,0.0
590_X_Sasol,0.0
590_X_Ssw,0.0
590_X_Tongaat,0.0
590_X_Uct1&2,0.0
592_X_Absa,0.0
592_X_Clicks,0.0
592_X_Distell,0.0
592_X_Impala,0.0
592_X_Oceana1&2,0.0
592_X_Picknpay,0.0
592_X_Sasol,0.0
592_X_Ssw,0.0
592_X_Tongaat,0.0
592_X_Uct1&2,0.0
595_X_Absa,0.0
595_X_Clicks,0.0
595_X_Distell,0.0
595_X_Impala,0.0
595_X_Oceana1&2,0.0
595_X_Picknpay,0.0
595_X_Sasol,0.0
595_X_Ssw,0.0
595_X_Tongaat,0.0
595_X_Uct1&2,0.0
596_X_Absa,0.0
596_X_Clicks,0.0
596_X_Distell,0.0
596_X_Impala,0.0
596_X_Oceana1&2,0.0
596_X_Picknpay,0.0
596_X_Sasol,0.0
596_X_Ssw,0.0
596_X_Tongaat,0.0
596_X_Uct1&2,0.0
597_X_Absa,0.0
597_X_Clicks,0.0
597_X_Distell,0.0
597_X_Impala,0.0
597_X_Oceana1&2,0.0
597_X_Picknpay,0.0
597_X_Sasol,0.0
597_X_Ssw,0.0
597_X_Tongaat,0.0
597_X_Uct1&2,0.0
599_X_Absa,0.0
599_X_Clicks,0.0
599_X_Distell,0.0
599_X_Impala,0.0
599_X_Oceana1&2,0.0
599_X_Picknpay,0.0
599_X_Sasol,0.0
599_X_Ssw,0.0
599_X_Tongaat,0.0
599_X_Uct1&2,0.0
601_X_Absa,0.0
601_X_Clicks,0.0
601_X_Distell,0.0
601_X_Impala,0.0
601_X_Oceana1&2,0.0
601_X_Picknpay,0.0
601_X_Sasol,0.0
601_X_Ssw,0.0
601_X_Tongaat,0.0
601_X_Uct1&2,0.0
602_X_Absa,0.0
602_X_Clicks,0.0
602_X_Distell,0.0
602_X_Impala,0.0
602_X_Oceana1&2,0.0
602_X_Picknpay,0.0
602_X_Sasol,0.0
602_X_Ssw,0.0
602_X_Tongaat,0.0
602_X_Uct1&2,0.0
605_X_Absa,0.0
605_X_Clicks,0.0
605_X_Distell,0.0
605_X_Impala,0.0
605_X_Oceana1&2,0.0
605_X_Picknpay,0.0
605_X_Sasol,0.0
605_X_Ssw,0.0
605_X_Tongaat,0.0
605_X_Uct1&2,0.0
606_X_Absa,0.0
606_X_Clicks,0.0
606_X_Distell,0.0
606_X_Impala,0.0
606_X_Oceana1&2,0.0
606_X_Picknpay,0.0
606_X_Sasol,0.0
606_X_Ssw,0.0
606_X_Tongaat,0.0
606_X_Uct1&2,0.0
607_X_Absa,0.0
607_X_Clicks,0.0
607_X_Distell,0.0
607_X_Impala,0.0
607_X_Oceana1&2,0.0
607_X_Picknpay,0.0
607_X_Sasol,0.0
607_X_Ssw,0.0
607_X_Tongaat,0.0
607_X_Uct1&2,0.0
608_X_Absa,0.0
608_X_Clicks,0.0
608_X_Distell,0.0
608_X_Impala,0.0
608_X_Oceana1&2,0.0
608_X_Picknpay,0.0
608_X_Sasol,0.0
608_X_Ssw,0.0
608_X_Tongaat,0.0
608_X_Uct1&2,0.0
609_X_Absa,0.0
609_X_Clicks,0.0
609_X_Distell,0.0
609_X_Impala,0.0
609_X_Oceana1&2,0.0
609_X_Picknpay,0.0
609_X_Sasol,0.0
609_X_Ssw,0.0
609_X_Tongaat,0.0
609_X_Uct1&2,0.0
613_X_Absa,0.0
613_X_Clicks,0.0
613_X_Distell,0.0
613_X_Impala,0.0
613_X_Oceana1&2,0.0
613_X_Picknpay,0.0
613_X_Sasol,0.0
613_X_Ssw,0.0
613_X_Tongaat,0.0
613_X_Uct1&2,0.0
615_X_Absa,0.0
615_X_Clicks,0.0
615_X_Distell,0.0
615_X_Impala,0.0
615_X_Oceana1&2,0.0
615_X_Picknpay,0.0
615_X_Sasol,0.0
615_X_Ssw,0.0
615_X_Tongaat,0.0
615_X_Uct1&2,0.0
616_X_Absa,0.0
616_X_Clicks,0.0
616_X_Distell,0.0
616_X_Impala,0.0
616_X_Oceana1&2,0.0
616_X_Picknpay,0.0
616_X_Sasol,0.0
616_X_Ssw,0.0
616_X_Tongaat,0.0
616_X_Uct1&2,0.0
617_X_Absa,0.0
617_X_Clicks,0.0
617_X_Distell,0.0
617_X_Impala,0.0
617_X_Oceana1&2,0.0
617_X_Picknpay,0.0
617_X_Sasol,0.0
617_X_Ssw,0.0
617_X_Tongaat,0.0
617_X_Uct1&2,0.0
619_X_Absa,0.0
619_X_Clicks,0.0
619_X_Distell,0.0
619_X_Impala,0.0
619_X_Oceana1&2,0.0
619_X_Picknpay,0.0
619_X_Sasol,0.0
619_X_Ssw,0.0
619_X_Tongaat,0.0
619_X_Uct1&2,0.0
620_X_Absa,0.0
620_X_Clicks,0.0
620_X_Distell,0.0
620_X_Impala,0.0
620_X_Oceana1&2,0.0
620_X_Picknpay,0.0
620_X_Sasol,0.0
620_X_Ssw,0.0
620_X_Tongaat,0.0
620_X_Uct1&2,0.0
621_X_Absa,0.0
621_X_Clicks,0.0
621_X_Distell,0.0
621_X_Impala,0.0
621_X_Oceana1&2,0.0
621_X_Picknpay,0.0
621_X_Sasol,0.0
621_X_Ssw,0.0
621_X_Tongaat,0.0
621_X_Uct1&2,0.0
622_X_Absa,0.0
622_X_Clicks,0.0
622_X_Distell,0.0
622_X_Impala,0.0
622_X_Oceana1&2,0.0
622_X_Picknpay,0.0
622_X_Sasol,0.0
622_X_Ssw,0.0
622_X_Tongaat,0.0
622_X_Uct1&2,0.0
623_X_Absa,0.0
623_X_Clicks,0.0
623_X_Distell,0.0
623_X_Impala,0.0
623_X_Oceana1&2,0.0
623_X_Picknpay,0.0
623_X_Sasol,0.0
623_X_Ssw,0.0
623_X_Tongaat,0.0
623_X_Uct1&2,0.0
627_X_Absa,0.0
627_X_Clicks,0.0
627_X_Distell,0.0
627_X_Impala,0.0
627_X_Oceana1&2,0.0
627_X_Picknpay,0.0
627_X_Sasol,0.0
627_X_Ssw,0.0
627_X_Tongaat,0.0
627_X_Uct1&2,0.0
628_X_Absa,0.0
628_X_Clicks,0.0
628_X_Distell,0.0
628_X_Impala,0.0
628_X_Oceana1&2,0.0
628_X_Picknpay,0.0
628_X_Sasol,0.0
628_X_Ssw,0.0
628_X_Tongaat,0.0
628_X_Uct1&2,0.0
629_X_Absa,0.0
629_X_Clicks,0.0
629_X_Distell,0.0
629_X_Impala,0.0
629_X_Oceana1&2,0.0
629_X_Picknpay,0.0
629_X_Sasol,0.0
629_X_Ssw,0.0
629_X_Tongaat,0.0
629_X_Uct1&2,0.0
62_X_Absa,0.0
62_X_Clicks,0.0
62_X_Distell,0.0
62_X_Impala,0.0
62_X_Oceana1&2,0.0
62_X_Picknpay,0.0
62_X_Sasol,0.0
62_X_Ssw,0.0
62_X_Tongaat,0.0
62_X_Uct1&2,0.0
630_X_Absa,0.0
630_X_Clicks,0.0
630_X_Distell,0.0
630_X_Impala,0.0
630_X_Oceana1&2,0.0
630_X_Picknpay,0.0
630_X_Sasol,0.0
630_X_Ssw,0.0
630_X_Tongaat,0.0
630_X_Uct1&2,0.0
631_X_Absa,0.0
631_X_Clicks,0.0
631_X_Distell,0.0
631_X_Impala,0.0
631_X_Oceana1&2,0.0
631_X_Picknpay,0.0
631_X_Sasol,0.0
631_X_Ssw,0.0
631_X_Tongaat,0.0
631_X_Uct1&2,0.0
632_X_Absa,0.0
632_X_Clicks,0.0
632_X_Distell,0.0
632_X_Impala,0.0
632_X_Oceana1&2,0.0
632_X_Picknpay,0.0
632_X_Sasol,0.0
632_X_Ssw,0.0
632_X_Tongaat,0.0
632_X_Uct1&2,0.0
638_X_Absa,0.0
638_X_Clicks,0.0
638_X_Distell,0.0
638_X_Impala,0.0
638_X_Oceana1&2,0.0
638_X_Picknpay,0.0
638_X_Sasol,0.0
638_X_Ssw,0.0
638_X_Tongaat,0.0
638_X_Uct1&2,0.0
639_X_Absa,0.0
639_X_Clicks,0.0
639_X_Distell,0.0
639_X_Impala,0.0
639_X_Oceana1&2,0.0
639_X_Picknpay,0.0
639_X_Sasol,0.0
639_X_Ssw,0.0
639_X_Tongaat,0.0
639_X_Uct1&2,0.0
63_X_Absa,0.0
63_X_Clicks,0.0
63_X_Distell,0.0
63_X_Impala,0.0
63_X_Oceana1&2,0.0
63_X_Picknpay,0.0
63_X_Sasol,0.0
63_X_Ssw,0.0
63_X_Tongaat,0.0
63_X_Uct1&2,0.0
640_X_Absa,0.0
640_X_Clicks,0.0
640_X_Distell,0.0
640_X_Impala,0.0
640_X_Oceana1&2,0.0
